mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(6, 5, 9, 5, 6)",7,0.0,-49999783.44453832,64.03061224489782,1000000000,64.03061224489782,64.03061224489782
"(7, 4, 5, 6, 5)",7,0.0,-49999762.930843584,75.76530612244889,1000000000,75.76530612244889,75.76530612244889
"(6, 6, 8, 9, 7)",8,0.0,-49999817.445697665,52.55102040816319,1000000000,52.55102040816319,52.55102040816319
"(5, 4, 3, 3, 4)",7,0.0,213.3647302960517,89.28571428571416,36,78.31632653061217,89.28571428571416
"(8, 3, 9, 4, 3)",9,0.0,208.7395005682944,80.61224489795912,78,78.06122448979586,80.61224489795912
"(9, 7, 6, 8, 6)",3,0.0,-49999812.61542703,53.8265306122448,1000000000,53.8265306122448,53.8265306122448
"(7, 6, 9, 6, 7)",6,0.0,-49999818.77447213,52.29591836734686,1000000000,52.29591836734686,52.29591836734686
"(6, 3, 3, 5, 8)",8,0.0,204.38430154682678,78.31632653061212,90,78.31632653061212,78.31632653061212
"(3, 4, 4, 4, 4)",9,0.0,220.84903324686246,91.32653061224478,40,78.57142857142851,91.32653061224478
"(7, 4, 6, 7, 5)",8,0.0,-49999772.22981319,70.6632653061223,1000000000,70.6632653061223,70.6632653061223
"(5, 6, 8, 5, 6)",8,0.0,-49999776.94666647,66.83673469387739,1000000000,66.83673469387739,66.83673469387739
"(9, 5, 5, 9, 5)",8,0.0,-49999795.50860486,61.47959183673455,1000000000,61.47959183673455,61.47959183673455
"(4, 4, 8, 3, 7)",8,0.0,211.20819998255956,81.88775510204073,82,78.31632653061217,81.88775510204073
"(9, 7, 4, 6, 6)",3,0.0,-49999781.1420058,64.79591836734677,1000000000,64.79591836734677,64.79591836734677
"(8, 5, 7, 7, 9)",4,0.0,-49999828.511855744,48.46938775510199,1000000000,48.46938775510199,48.46938775510199
"(7, 7, 3, 7, 5)",4,0.0,-49999757.0189454,73.9795918367345,1000000000,73.9795918367345,73.9795918367345
"(7, 8, 3, 9, 6)",7,0.0,-49999787.84896737,62.24489795918354,1000000000,62.24489795918354,62.24489795918354
"(4, 4, 8, 5, 7)",7,0.0,-49999756.89657089,73.9795918367345,1000000000,73.9795918367345,73.9795918367345
"(9, 7, 3, 6, 6)",7,0.0,-49999778.30904179,66.0714285714284,1000000000,66.0714285714284,66.0714285714284
"(3, 9, 4, 5, 6)",3,0.0,-49999761.94928527,73.21428571428555,1000000000,73.21428571428555,73.21428571428555
"(6, 6, 6, 4, 9)",5,0.0,-49999783.54629808,65.56122448979576,1000000000,65.56122448979576,65.56122448979576
"(4, 8, 6, 3, 8)",4,0.0,-49999766.27388737,72.19387755102024,1000000000,72.19387755102024,72.19387755102024
