mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(8, 9, 7, 8, 6)",4,0.0,-49999744.16549863,28.40520191649555,1000000000,44.832306639287836,44.832306639287836
"(5, 9, 8, 5, 8)",4,0.0,-49999704.93668029,33.26488706365492,1000000000,54.89390828199797,54.89390828199797
"(3, 5, 7, 3, 3)",9,0.0,234.69177267378078,91.23887748117724,91,78.23408624229972,94.25051334702263
"(9, 6, 3, 5, 5)",9,0.0,-49999655.70391445,48.049281314168276,1000000000,74.94866529774117,74.94866529774117
"(5, 9, 6, 9, 7)",6,0.0,-49999721.137064,33.059548254620026,1000000000,51.95071868583105,51.95071868583105
"(7, 5, 3, 3, 7)",4,0.0,225.08862071281467,72.1423682409307,179,78.09719370294317,90.07529089664644
"(5, 7, 4, 8, 5)",8,0.0,-49999666.66844761,46.95414099931543,1000000000,71.73169062286078,71.73169062286078
"(7, 8, 4, 8, 8)",5,0.0,-49999692.43844381,35.24982888432564,1000000000,58.24777549623471,58.24777549623471
"(5, 7, 5, 6, 8)",6,0.0,-49999682.78150235,43.60027378507859,1000000000,66.18754277891797,66.18754277891797
"(4, 5, 8, 8, 6)",9,0.0,-49999679.78033732,44.35318275153994,1000000000,67.62491444216245,67.62491444216245
"(7, 3, 5, 5, 6)",6,0.0,195.96610269167635,58.31622176591374,275,78.0287474332652,81.86173853525024
"(3, 7, 4, 6, 6)",5,0.0,200.00134048587304,61.39630390143733,253,78.0971937029435,83.43600273785124
"(4, 3, 5, 7, 3)",8,0.0,222.9167548557691,81.72484599589325,132,78.09719370294312,89.80150581793316
"(6, 9, 3, 8, 3)",9,0.0,189.85262743227494,55.09924709103351,298,78.09719370294346,80.01368925393598
"(6, 7, 7, 9, 5)",4,0.0,-49999703.08433398,33.26488706365492,1000000000,55.30458590006778,55.30458590006778
"(4, 4, 7, 8, 7)",8,0.0,-49999664.921813354,48.391512662559805,1000000000,73.6481861738534,73.6481861738534
"(3, 7, 9, 3, 7)",9,0.0,196.20841776535462,59.06913073237511,273,78.02874743326524,81.72484599589367
"(8, 4, 5, 7, 3)",4,0.0,197.48529303575182,61.87542778918544,253,78.0287474332652,81.58795345653702
"(5, 3, 3, 4, 4)",6,0.0,230.99801037357292,88.09034907597524,104,78.23408624229958,93.97672826830942
"(6, 7, 8, 6, 8)",7,0.0,-49999716.84021856,33.74401095140303,1000000000,53.45653661875366,53.45653661875366
"(7, 4, 6, 9, 8)",4,0.0,-49999692.065183155,37.71389459274455,1000000000,59.890485968514014,59.890485968514014
"(5, 4, 3, 7, 8)",8,0.0,193.28853468959883,61.05407255304578,260,78.02874743326515,81.45106091718037
"(6, 7, 7, 4, 4)",6,0.0,-49999652.5928903,49.82888432580417,1000000000,76.79671457905546,76.79671457905546
"(7, 9, 3, 3, 9)",7,0.0,-49999665.77405275,53.798767967145736,1000000000,77.48117727583868,77.48117727583868
