mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(3, 5, 9, 6, 3)",8.0,0.0,226.91439211753064,98.57006673021924,34.0,78.07435653002862,98.57006673021924
"(7, 3, 5, 3, 8)",9.0,0.0,229.19750185066027,99.04671115347942,34.0,78.55100095328888,99.04671115347942
"(5, 3, 3, 6, 6)",4.0,0.0,227.77481831808453,98.66539561487127,29.0,78.93231649189705,98.66539561487127
"(8, 4, 3, 3, 7)",6.0,0.0,227.65004020702287,98.4747378455672,30.0,79.12297426120118,98.4747378455672
"(7, 9, 3, 7, 7)",4.0,0.0,229.08794695071694,97.4261201143947,46.0,78.45567206863679,97.4261201143947
"(6, 5, 8, 4, 6)",5.0,0.0,230.06580486011887,98.37940896091507,39.0,78.55100095328883,98.37940896091507
"(8, 9, 3, 8, 4)",7.0,0.0,229.1723587546395,98.57006673021918,38.0,78.74165872259292,98.57006673021918
"(7, 6, 8, 8, 8)",7.0,0.0,232.02707537683108,97.23546234509044,61.0,78.64632983794094,97.23546234509044
"(7, 9, 9, 7, 6)",9.0,0.0,231.33202025959235,96.85414680648223,55.0,78.45567206863682,96.85414680648223
"(5, 7, 7, 8, 9)",4.0,0.0,230.9932420863247,97.2354623450905,63.0,78.55100095328893,97.2354623450905
"(3, 3, 9, 6, 6)",9.0,0.0,229.35590972581102,98.09342230695896,39.0,78.26501429933273,98.09342230695896
"(3, 4, 3, 3, 6)",9.0,0.0,218.59442410501416,99.23736892278357,24.0,78.55100095328883,99.23736892278357
"(5, 4, 5, 5, 6)",6.0,0.0,224.86185304914252,98.66539561487129,32.0,78.36034318398478,98.66539561487129
"(8, 9, 9, 3, 8)",8.0,0.0,229.88105777815844,97.42612011439464,50.0,78.26501429933273,97.42612011439464
"(7, 5, 9, 3, 5)",6.0,0.0,229.78869154485596,98.47473784556716,36.0,78.83698760724502,98.47473784556716
"(8, 8, 6, 6, 4)",4.0,0.0,227.83781323995578,97.8074356530028,38.0,78.45567206863677,97.8074356530028
"(9, 8, 9, 4, 3)",9.0,0.0,228.90884763889423,98.47473784556722,37.0,78.83698760724504,98.47473784556722
"(6, 5, 4, 5, 4)",6.0,0.0,227.07108646970897,99.61868446139178,26.0,78.16968541468064,99.61868446139178
