mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(3, 6, 3, 9, 3)",3,0.0,231.35303688351846,87.47572815533965,110,78.0582524271843,93.88349514563109
"(5, 9, 8, 5, 7)",3,0.0,187.8822218375143,56.40776699029123,262,78.15533980582552,78.7378640776702
"(4, 5, 8, 7, 6)",3,0.0,204.4797378773547,63.00970873786418,228,78.15533980582572,83.98058252427248
"(8, 9, 7, 5, 6)",6,0.0,191.88891876841964,59.223300970873815,247,78.05825242718483,79.80582524271885
"(5, 5, 4, 7, 9)",9,0.0,198.33582146906204,65.53398058252439,215,78.1553398058257,81.4563106796122
"(5, 3, 6, 4, 4)",6,0.0,231.18258191362307,85.33980582524258,120,78.15533980582511,94.6601941747574
"(8, 9, 9, 6, 6)",8,0.0,187.06909640691418,53.300970873786326,278,78.15533980582543,78.15533980582543
"(4, 4, 4, 9, 4)",4,0.0,223.0948599956424,78.93203883495143,146,78.1553398058252,90.7766990291265
"(7, 3, 6, 5, 7)",4,0.0,204.96060015521502,67.86407766990315,203,78.15533980582576,83.78640776699096
"(8, 9, 4, 7, 3)",6,0.0,213.69779446766117,74.4660194174759,169,78.15533980582552,89.22330097087436
"(7, 6, 9, 4, 3)",9,0.0,218.97333527823238,75.63106796116506,163,78.15533980582532,90.0000000000004
"(4, 7, 6, 5, 6)",5,0.0,209.42010512178544,68.93203883495173,197,78.05825242718498,86.60194174757356
"(7, 3, 6, 9, 3)",3,0.0,220.66185635712802,78.25242718446601,149,78.05825242718446,89.51456310679642
"(5, 4, 4, 4, 8)",6,0.0,215.4578122650204,76.60194174757287,158,78.15533980582534,87.66990291262171
"(3, 8, 7, 5, 8)",6,0.0,-49999695.82851303,61.35922330097093,1000000000,77.66990291262177,77.66990291262177
"(3, 6, 5, 6, 5)",8,0.0,225.6032689388493,75.63106796116499,163,78.15533980582525,90.77669902912656
"(7, 6, 3, 7, 8)",3,0.0,189.56530527245462,59.70873786407771,245,78.15533980582562,78.15533980582562
"(9, 7, 7, 3, 7)",8,0.0,191.18421959547328,60.194174757281594,242,78.05825242718485,80.38834951456356
"(6, 3, 6, 5, 9)",6,0.0,204.51863944467817,67.5728155339808,204,78.05825242718497,83.68932038835017
