dataset,optimiser,seed,step,step_type,train_rmse,test_rmse
laser,adam,0,243,epoch,6.0398359298706055,5.862288475036621
laser,adam,0,244,epoch,6.064859390258789,5.859201431274414
laser,adam,0,245,epoch,6.092988967895508,5.864910125732422
laser,adam,0,246,epoch,6.128979206085205,5.8662190437316895
laser,adam,0,247,epoch,6.1677093505859375,5.873081207275391
laser,adam,0,248,epoch,6.212193965911865,5.873189449310303
laser,adam,0,249,epoch,6.25953483581543,5.876311302185059
laser,adam,0,250,epoch,6.313615798950195,5.892811298370361
laser,adam,0,251,epoch,6.368551254272461,5.912242889404297
laser,adam,0,252,epoch,6.425856590270996,5.931118011474609
laser,adam,0,253,epoch,6.491030693054199,5.952300548553467
laser,adam,0,254,epoch,6.557244777679443,5.968721866607666
laser,adam,0,255,epoch,6.624231338500977,5.992129802703857
laser,adam,0,256,epoch,6.697146892547607,6.012913703918457
laser,adam,0,257,epoch,6.766535758972168,6.035345554351807
laser,adam,0,258,epoch,6.829795837402344,6.055634498596191
laser,adam,0,259,epoch,6.891509056091309,6.082835674285889
laser,adam,0,260,epoch,6.95125675201416,6.104911804199219
laser,adam,0,261,epoch,7.006865978240967,6.116079807281494
laser,adam,0,262,epoch,7.053947925567627,6.124420166015625
laser,adam,0,263,epoch,7.085130214691162,6.1233649253845215
laser,adam,0,264,epoch,7.097028732299805,6.102357387542725
laser,adam,0,265,epoch,7.035391330718994,6.075098991394043
laser,adam,0,266,epoch,6.949037075042725,6.037500858306885
laser,adam,0,267,epoch,6.867484092712402,5.992079734802246
laser,adam,0,268,epoch,6.806826114654541,5.946078777313232
laser,adam,0,269,epoch,6.7547221183776855,5.9032206535339355
laser,adam,0,270,epoch,6.7202019691467285,5.896551132202148
laser,adam,0,271,epoch,6.6918463706970215,5.896495819091797
laser,adam,0,272,epoch,6.665368556976318,5.894629001617432
laser,adam,0,273,epoch,6.586726665496826,5.896090984344482
laser,adam,0,274,epoch,6.509520530700684,5.896623134613037
laser,adam,0,275,epoch,6.434709548950195,5.897031307220459
laser,adam,0,276,epoch,6.370250701904297,5.908291816711426
laser,adam,0,277,epoch,6.326222896575928,5.9338884353637695
laser,adam,0,278,epoch,6.295779705047607,5.967373847961426
laser,adam,0,279,epoch,6.282713413238525,6.018282413482666
laser,adam,0,280,epoch,6.291881084442139,6.081442356109619
laser,adam,0,281,epoch,6.321748733520508,6.149481296539307
laser,adam,0,282,epoch,6.373071670532227,6.222941875457764
laser,adam,0,283,epoch,6.449220180511475,6.297430038452148
laser,adam,0,284,epoch,6.540645599365234,6.365574836730957
laser,adam,0,285,epoch,6.643883228302002,6.42776346206665
laser,adam,0,286,epoch,6.734331130981445,6.470733165740967
laser,adam,0,287,epoch,6.798108100891113,6.497089862823486
laser,adam,0,288,epoch,6.816341876983643,6.5032453536987305
laser,adam,0,289,epoch,6.782548904418945,6.491660118103027
laser,adam,0,290,epoch,6.695007801055908,6.458721160888672
laser,adam,0,291,epoch,6.575994491577148,6.417681694030762
laser,adam,0,292,epoch,6.441927433013916,6.366385459899902
laser,adam,0,293,epoch,6.320279598236084,6.303049087524414
laser,adam,0,294,epoch,6.215030193328857,6.220214366912842
laser,adam,0,295,epoch,6.139041900634766,6.140713214874268
laser,adam,0,296,epoch,6.082967281341553,6.06186580657959
laser,adam,0,297,epoch,6.046023845672607,5.9908881187438965
laser,adam,0,298,epoch,6.016098499298096,5.930994510650635
laser,adam,0,299,epoch,5.984191417694092,5.889101982116699
laser,adam,0,300,epoch,5.957071781158447,5.851611614227295
