mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(8, 4, 9, 8, 8)",5,0.0,224.10409932353767,65.39101497504156,223,78.03660565723816,91.68053244592396
"(9, 4, 3, 6, 8)",8,0.0,227.18202516448451,71.88019966722148,184,78.03660565723824,92.34608985025018
"(9, 6, 7, 5, 6)",4,0.0,206.2039571962425,57.653910149750295,273,78.119800332779,85.10815307820343
"(7, 7, 8, 6, 9)",7,0.0,233.03238906621638,70.88186356073227,190,78.11980033277901,91.93011647254635
"(8, 3, 4, 6, 4)",6,0.0,240.0111870807409,85.7737104825295,119,78.11980033277892,97.25457570715535
"(4, 8, 4, 7, 4)",3,0.0,240.22144337856835,88.1863560732117,119,78.03660565723811,97.17138103161454
"(3, 4, 5, 7, 7)",9,0.0,244.2488236690732,93.84359400998336,105,78.36938435940083,99.16805324459246
"(3, 5, 6, 8, 3)",3,0.0,243.22776616611307,97.00499168053247,94,78.36938435940087,99.16805324459241
"(7, 6, 5, 6, 6)",7,0.0,232.2680104544006,70.21630615640613,194,78.11980033277901,91.76372712146481
"(6, 5, 6, 8, 9)",8,0.0,238.0426734893241,66.22296173044924,198,78.2029950083197,96.33943427620693
"(9, 5, 4, 5, 8)",5,0.0,223.2025069362237,64.72545757071542,226,78.03660565723816,90.34941763727169
"(9, 3, 8, 5, 3)",6,0.0,229.96535115722537,75.29118136439297,165,78.03660565723828,92.84525790349483
"(9, 8, 7, 9, 3)",6,0.0,207.75647405682514,58.31946755407642,269,78.11980033277898,85.60732113144802
"(4, 3, 4, 4, 6)",3,0.0,241.97113656719955,95.5906821963397,93,78.28618968386014,97.67054908485888
"(5, 8, 6, 7, 5)",9,0.0,245.7411207711486,76.45590682196364,155,78.03660565723821,97.92013311148155
"(8, 5, 7, 7, 3)",9,0.0,228.02366187678325,69.38435940099845,199,78.03660565723823,92.84525790349477
"(4, 9, 8, 5, 9)",4,0.0,239.0187659779179,83.1946755407658,135,78.28618968386054,96.5890183028293
"(3, 3, 8, 6, 8)",4,0.0,242.89166713089912,97.92013311148096,89,78.03660565723786,99.25124792013324
