mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(9, 4, 9, 5, 6)",5.0,0.0,-49999912.80656972,23.052959501557613,1000000000.0,23.052959501557613,23.052959501557613
"(7, 4, 7, 5, 9)",6.0,0.0,-49999918.45146229,21.183800623052942,1000000000.0,21.183800623052942,21.183800623052942
"(8, 4, 7, 4, 5)",7.0,0.0,-49999886.844172895,31.15264797507785,1000000000.0,31.15264797507785,31.15264797507785
,,,-1e+18,,,,
,,,-1e+18,,,,
"(5, 8, 5, 3, 6)",5.0,0.0,-49999887.230203494,30.841121495327073,1000000000.0,30.841121495327073,30.841121495327073
,,,-1e+18,,,,
"(7, 9, 8, 3, 5)",7.0,0.0,-49999919.86862221,20.872274143302164,1000000000.0,20.872274143302164,20.872274143302164
"(5, 6, 6, 6, 3)",5.0,0.0,-49999888.14846177,30.218068535825516,1000000000.0,30.218068535825516,30.218068535825516
"(4, 3, 7, 9, 6)",6.0,0.0,-49999893.41623985,28.971962616822402,1000000000.0,28.971962616822402,28.971962616822402
"(3, 6, 8, 6, 6)",5.0,0.0,-49999896.88999333,27.72585669781929,1000000000.0,27.72585669781929,27.72585669781929
,,,-1e+18,,,,
"(3, 3, 7, 7, 5)",8.0,0.0,-49999866.55092602,37.38317757009343,1000000000.0,37.38317757009343,37.38317757009343
"(7, 6, 9, 6, 3)",5.0,0.0,-49999916.135060966,21.8068535825545,1000000000.0,21.8068535825545,21.8068535825545
"(3, 8, 8, 3, 9)",7.0,0.0,-49999906.97351089,24.922118380062283,1000000000.0,24.922118380062283,24.922118380062283
"(5, 5, 8, 4, 7)",5.0,0.0,-49999909.694617786,23.67601246105917,1000000000.0,23.67601246105917,23.67601246105917
"(8, 6, 4, 4, 8)",8.0,0.0,-49999914.12788896,22.429906542056056,1000000000.0,22.429906542056056,22.429906542056056
,,,-1e+18,,,,
"(7, 8, 5, 4, 6)",5.0,0.0,-49999907.694973804,24.922118380062283,1000000000.0,24.922118380062283,24.922118380062283
"(8, 5, 4, 4, 4)",9.0,0.0,-49999855.79104527,41.43302180685355,1000000000.0,41.43302180685355,41.43302180685355
,,,-1e+18,,,,
"(8, 8, 4, 3, 4)",6.0,0.0,-49999869.30058112,37.07165109034265,1000000000.0,37.07165109034265,37.07165109034265
"(5, 4, 3, 4, 7)",3.0,0.0,-49999838.66028635,47.040498442367564,1000000000.0,47.040498442367564,47.040498442367564
,,,-1e+18,,,,
"(5, 5, 6, 5, 7)",3.0,0.0,-49999903.41192015,25.85669781931462,1000000000.0,25.85669781931462,25.85669781931462
"(4, 3, 9, 6, 3)",4.0,0.0,-49999825.97325045,50.15576323987535,1000000000.0,50.15576323987535,50.15576323987535
"(8, 5, 3, 3, 7)",3.0,0.0,-49999859.9946956,39.87538940809966,1000000000.0,39.87538940809966,39.87538940809966
"(4, 8, 3, 3, 4)",6.0,0.0,-49999805.58787693,59.190031152647926,1000000000.0,59.190031152647926,59.190031152647926
"(5, 5, 5, 4, 9)",6.0,0.0,-49999905.18515027,25.23364485981306,1000000000.0,25.23364485981306,25.23364485981306
,,,-1e+18,,,,
"(5, 5, 8, 3, 8)",7.0,0.0,-49999911.71795038,23.052959501557613,1000000000.0,23.052959501557613,23.052959501557613
"(8, 5, 6, 7, 3)",8.0,0.0,-49999907.32647918,24.299065420560726,1000000000.0,24.299065420560726,24.299065420560726
,,,-1e+18,,,,
"(4, 7, 4, 4, 8)",6.0,0.0,-49999884.6594243,31.46417445482863,1000000000.0,31.46417445482863,31.46417445482863
"(3, 5, 4, 5, 9)",3.0,0.0,-49999856.0637271,40.186915887850425,1000000000.0,40.186915887850425,40.186915887850425
,,,-1e+18,,,,
,,,-1e+18,,,,
,,,-1e+18,,,,
,,,-1e+18,,,,
,,,-1e+18,,,,
"(9, 3, 6, 9, 4)",5.0,0.0,-49999917.68393658,21.183800623052942,1000000000.0,21.183800623052942,21.183800623052942
"(6, 3, 4, 7, 8)",6.0,0.0,-49999899.351332314,26.791277258566954,1000000000.0,26.791277258566954,26.791277258566954
,,,-1e+18,,,,
,,,-1e+18,,,,
,,,-1e+18,,,,
"(5, 3, 8, 8, 6)",3.0,0.0,-49999911.86688947,23.052959501557613,1000000000.0,23.052959501557613,23.052959501557613
"(7, 3, 4, 8, 8)",6.0,0.0,-49999899.21932186,27.102803738317732,1000000000.0,27.102803738317732,27.102803738317732
"(6, 3, 4, 8, 4)",8.0,0.0,-49999832.01293396,48.59813084112146,1000000000.0,48.59813084112146,48.59813084112146
"(7, 3, 9, 5, 3)",8.0,0.0,-49999870.585952654,36.44859813084109,1000000000.0,36.44859813084109,36.44859813084109
"(3, 3, 8, 5, 5)",3.0,0.0,-49999847.032538794,43.92523364485978,1000000000.0,43.92523364485978,43.92523364485978
,,,-1e+18,,,,
,,,-1e+18,,,,
,,,-1e+18,,,,
"(8, 9, 4, 3, 4)",4.0,0.0,-49999872.09185477,35.825545171339535,1000000000.0,35.825545171339535,35.825545171339535
